8.06379,0.261468
8.9064,0.318043
11.2689,0.261468
14.0588,0.204893
18.9851,0.149847
23.0563,0.0963303
33.0994,0.0948012
39.9488,0.0397554
46.1454,0.0397554
49.9922,0.0366972
